@relation estimation
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7a numeric
@attribute f7b numeric
@attribute f7c numeric
@attribute f8a numeric
@attribute f8b numeric
@attribute f8c numeric
@attribute f9a numeric
@attribute f9b numeric
@attribute f9c numeric
@attribute f10a numeric
@attribute f10b numeric
@attribute f10c numeric
@attribute f11a numeric
@attribute f11b numeric
@attribute f11c numeric
@attribute f12a numeric
@attribute f12b numeric
@attribute f12c numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25a numeric
@attribute f25b numeric
@attribute f25c numeric
@attribute f25d numeric
@attribute f25e numeric
@attribute f25f numeric
@attribute f26a numeric
@attribute f26b numeric
@attribute f26c numeric
@attribute f26d numeric
@attribute f26e numeric
@attribute f26f numeric
@attribute f27a numeric
@attribute f27b numeric
@attribute f27c numeric
@attribute f27d numeric
@attribute f27e numeric
@attribute f27f numeric
@attribute f28a numeric
@attribute f28b numeric
@attribute f28c numeric
@attribute f28d numeric
@attribute f28e numeric
@attribute f28f numeric
@attribute f29a numeric
@attribute f29b numeric
@attribute f29c numeric
@attribute f29d numeric
@attribute f29e numeric
@attribute f29f numeric
@attribute f30a numeric
@attribute f30b numeric
@attribute f30c numeric
@attribute f30d numeric
@attribute f30e numeric
@attribute f30f numeric
@attribute f31a numeric
@attribute f31b numeric
@attribute f31c numeric
@attribute f31d numeric
@attribute f32a numeric
@attribute f32b numeric
@attribute f32c numeric
@attribute f32d numeric
@attribute f33a numeric
@attribute f33b numeric
@attribute f33c numeric
@attribute f33d numeric
@attribute f34a numeric
@attribute f34b numeric
@attribute f34c numeric
@attribute f34d numeric
@attribute f35a numeric
@attribute f35b numeric
@attribute f35c numeric
@attribute f35d numeric
@attribute f36a numeric
@attribute f36b numeric
@attribute f36c numeric
@attribute f36d numeric
@attribute f37a numeric
@attribute f37b numeric
@attribute f37c numeric
@attribute f37d numeric
@attribute f38a numeric
@attribute f38b numeric
@attribute f38c numeric
@attribute f38d numeric
@attribute f39a numeric
@attribute f39b numeric
@attribute f39c numeric
@attribute f39d numeric
@attribute f40a numeric
@attribute f40b numeric
@attribute f40c numeric
@attribute f40d numeric
@attribute f41a numeric
@attribute f41b numeric
@attribute f41c numeric
@attribute f41d numeric
@attribute f42a numeric
@attribute f42b numeric
@attribute f42c numeric
@attribute f42d numeric
@attribute f43a numeric
@attribute f43b numeric
@attribute f43c numeric
@attribute f43d numeric
@attribute f44a numeric
@attribute f44b numeric
@attribute f44c numeric
@attribute f44d numeric
@attribute f45a numeric
@attribute f45b numeric
@attribute f45c numeric
@attribute f45d numeric
@attribute f46a numeric
@attribute f46b numeric
@attribute f46c numeric
@attribute f46d numeric
@attribute f47a numeric
@attribute f47b numeric
@attribute f47c numeric
@attribute f47d numeric
@attribute f48a numeric
@attribute f48b numeric
@attribute f48c numeric
@attribute f48d numeric
@attribute f49a numeric
@attribute f49b numeric
@attribute f49c numeric
@attribute f49d numeric
@attribute f50a numeric
@attribute f50b numeric
@attribute f50c numeric
@attribute f50d numeric
@attribute f51a numeric
@attribute f51b numeric
@attribute f51c numeric
@attribute f51d numeric
@attribute f52a numeric
@attribute f52b numeric
@attribute f52c numeric
@attribute f52d numeric
@attribute f53a numeric
@attribute f53b numeric
@attribute f53c numeric
@attribute f53d numeric
@attribute f54a numeric
@attribute f54b numeric
@attribute f54c numeric
@attribute f54d numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute class { Positive, Negative}
@data
1.214285714285714,0.2040816326530612,0.5,2.0,14.0,0.3177570093457944,1.5,1.5,1.5,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,0.02803738317757009,0.02803738317757009,0.02803738317757009,1.0,0.0,1.0,1.0,3.0,0.05607476635514019,1.8125,1.58984375,0.5,5.5,16.0,0.5420560747663551,0.8095238095238094,0.8095238095238094,0.8095238095238094,1.0,1.0,1.0,?,?,?,?,?,?,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.333333333333333,1.333333333333333,1.333333333333333,1.0,1.0,1.0,14.0,14.0,14.0,1.0,1.0,1.0,11.33333333333333,11.33333333333333,11.33333333333333,1.0,1.0,1.0,1.540625,1.611111111111111,1.611111111111111,1.611111111111111,9.098313737623762,33.91666666666666,33.91666666666666,33.91666666666666,1.0,0.5,0.5,0.5,2.75,3.666666666666667,3.666666666666667,3.666666666666667,0.9411764705882353,4.0,4.0,4.0,0.03178082191780821,0.3483483483483483,0.3483483483483483,0.3483483483483483,0.823529411764706,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,?,?,?,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2142857142857143,3.0,3.0,3.0,0.1764705882352941,2.0,2.0,2.0,0.85,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1764705882352941,0.75,0.75,0.75,0.003287671232876712,0.03603603603603604,0.03603603603603604,0.03603603603603604,1.032142857142857,1.333333333333333,1.333333333333333,1.333333333333333,1.167912709638311,0.0,0.0,0.0,1.0,1.5,1.5,1.5,1.0,1.0,1.0,1.0,0.8235294117647058,0.25,0.25,0.25,0.01863013698630137,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.219626168224299,1.803051848610807,1.0,1.0,0.4444444444444444,0.5420560747663551,0.7906976744186047,0.0,2.0,0.5,0.1764705882352941,0.1395348837209302,Negative
1.5,0.5714285714285714,0.5,3.0,14.0,0.4038461538461539,1.5,1.25,1.75,0.0,0.1875,0.0625,1.5,1.0,1.5,1.5,2.0,2.0,1.0,4.0,2.0,0.02884615384615385,0.09615384615384616,0.0673076923076923,1.0,0.0,1.0,1.0,2.0,0.03846153846153846,1.727272727272727,2.334710743801653,0.5,5.0,11.0,0.3653846153846154,1.0,1.2,0.8571428571428571,1.2,0.8571428571428571,0.7142857142857143,?,3.047619047619047,9.142857142857142,0.0,0.0,3.0,0.3333333333333333,0.5,0.3333333333333333,1.5,1.0,0.6666666666666666,2.0,1.5,1.5,0.75,0.75,1.0,14.0,3.5,7.0,0.25,0.5,2.0,14.0,4.2,6.0,0.3,0.4285714285714286,1.428571428571429,1.201581027667984,1.48051948051948,1.48051948051948,1.256198347107438,4.427303336394245,42.02479338842974,16.8099173553719,13.58377160030052,1.0,0.5,0.5,0.5,1.666666666666667,3.333333333333333,2.5,2.5,0.6875,3.666666666666667,1.833333333333333,2.75,0.01736745886654479,0.2375,0.07251908396946564,0.1032608695652174,0.6666666666666666,0.6666666666666666,0.8,0.5714285714285714,0.0,?,0.0,0.0,2.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,0.1428571428571428,2.0,0.5,1.0,0.09523809523809525,1.333333333333333,0.4,0.5714285714285715,0.6956521739130435,0.8571428571428571,0.8571428571428571,0.7272727272727273,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.125,0.6666666666666666,0.3333333333333333,0.5,0.001828153564899452,0.025,0.007633587786259543,0.01086956521739131,1.043478260869565,1.285714285714286,1.071428571428571,1.272727272727273,1.083597883597883,0.0,1.35,0.3636363636363636,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.0,0.875,0.3333333333333333,0.6666666666666666,0.5,0.01919561243144424,0.4285714285714285,0.7142857142857143,0.6363636363636364,1.129370629370629,2.20680753870377,1.0,1.0,0.3235294117647059,0.3653846153846154,0.6774193548387096,0.0,2.0,0.3333333333333333,0.09523809523809523,0.06451612903225806,Negative
1.666666666666667,0.6805555555555557,0.5,3.5,12.0,0.3809523809523809,1.416666666666667,2.0,?,0.4513888888888888,0.0,?,0.5,2.0,?,2.5,2.0,?,6.0,1.0,?,0.1619047619047619,0.0380952380952381,?,0.75,0.0625,0.5,1.0,2.0,0.02857142857142857,1.708333333333333,1.560763888888889,0.5,4.5,12.0,0.3904761904761905,1.176470588235294,0.8333333333333334,0.7083333333333334,?,?,?,1.507692307692308,?,?,?,?,?,1.0,0.25,0.25,?,?,?,1.4,1.75,1.25,?,?,?,2.0,12.0,6.0,?,?,?,2.352941176470588,9.999999999999998,4.25,?,?,?,1.112403100775194,1.366666666666667,1.464285714285714,?,2.245208970438329,3.567460317460318,4.013392857142859,?,1.0,1.0,1.0,?,1.285714285714286,1.8,2.25,?,0.8571428571428571,1.5,4.0,?,0.01949595815501664,0.04578447794528197,0.1924882629107981,?,0.45,0.5294117647058824,0.375,?,0.09183673469387753,0.1384615384615385,?,?,1.0,1.0,0.25,?,0.2857142857142857,0.4,0.5,?,0.1666666666666667,0.3333333333333333,2.0,?,0.075,0.1764705882352941,0.7499999999999999,?,0.4883720930232558,0.6,0.6428571428571428,?,0.08990825688073395,0.1428571428571428,0.1607142857142857,?,1.0,1.0,1.0,?,0.2857142857142857,0.4,0.5,?,0.1428571428571428,0.25,0.6666666666666666,?,0.001426533523537803,0.003350083752093802,0.01408450704225352,?,1.085271317829457,1.133333333333333,1.714285714285714,?,0.9790010193679921,1.031746031746032,0.0,?,1.0,1.0,4.0,?,1.0,1.0,1.0,?,0.8571428571428571,0.75,0.3333333333333333,?,0.01902044698050404,0.85,0.5714285714285714,?,1.073809523809524,1.623373328557785,1.0,1.0,0.3636363636363636,0.3904761904761905,0.4672131147540983,0.1051864801864802,1.0,0.2857142857142857,0.1052631578947368,0.04918032786885245,Negative
1.142857142857143,0.6224489795918366,0.5,3.0,7.0,0.2807017543859649,0.8,2.0,?,0.06,0.0,?,0.5,2.0,?,1.0,2.0,?,5.0,1.0,?,0.1403508771929824,0.07017543859649122,?,1.0,0.25,0.5,1.5,2.0,0.07017543859649122,1.5625,0.83984375,0.5,3.5,8.0,0.4385964912280702,1.428571428571428,0.5714285714285714,0.4,?,?,?,10.37414965986394,?,?,?,?,?,1.0,0.25,0.25,?,?,?,3.0,1.5,0.5,?,?,?,1.4,7.0,5.0,?,?,?,2.0,4.0,2.0,?,?,?,1.40625,1.822916666666667,1.171875,?,1.546075994318182,6.858723958333333,2.159598214285714,?,1.0,1.0,1.0,?,1.166666666666667,2.333333333333333,1.75,?,0.8888888888888888,1.142857142857143,2.666666666666667,?,0.05434782608695652,0.1077586206896552,0.211864406779661,?,0.875,1.25,0.5,?,0.4016393442622951,4.166666666666667,?,?,1.0,1.0,0.25,?,0.5,1.5,0.75,?,0.2857142857142857,0.4,2.0,?,0.25,0.5,1.0,?,0.8999999999999999,1.166666666666667,0.75,?,0.4602272727272728,2.041666666666667,0.6428571428571429,?,1.0,1.0,1.0,?,0.5,1.0,0.75,?,0.2222222222222222,0.2857142857142857,0.6666666666666666,?,0.008695652173913044,0.01724137931034483,0.03389830508474576,?,1.028571428571428,0.9333333333333335,1.5,?,1.145871985157699,0.4899999999999999,0.0,?,1.0,1.0,4.0,?,1.0,0.6666666666666666,1.0,?,0.7777777777777778,0.7142857142857143,0.3333333333333333,?,0.03478260869565217,0.6666666666666666,0.5,?,1.260964912280702,1.338184770331325,1.0,1.0,0.3478260869565217,0.4385964912280702,0.9285714285714286,0.5487012987012987,1.0,0.5,0.1538461538461539,0.1428571428571428,Negative
2.071428571428572,1.102040816326531,0.5,3.5,7.0,0.3222222222222222,1.111111111111111,?,?,0.4876543209876544,?,?,0.5,?,?,3.0,?,?,9.0,?,?,0.2222222222222222,?,?,1.0,0.0,1.0,1.0,3.0,0.06666666666666667,1.166666666666667,0.4222222222222222,0.5,3.0,15.0,0.3888888888888889,1.864285714285714,?,?,?,?,?,2.259881167656936,?,?,?,?,?,1.0,?,?,?,?,?,1.166666666666667,?,?,?,?,?,0.7777777777777778,?,?,?,?,?,1.45,?,?,?,?,?,0.6666666666666667,1.076923076923077,?,?,0.4170096021947873,1.147169811320754,?,?,1.0,1.0,?,?,0.8571428571428571,1.0,?,?,1.5,1.25,?,?,0.02669717772692601,0.03863134657836645,?,?,0.4827586206896551,0.8999999999999999,?,?,0.0,0.0,?,?,2.0,2.0,?,?,0.2857142857142857,0.3333333333333333,?,?,0.4285714285714285,0.3333333333333333,?,?,0.2068965517241379,0.3,?,?,0.5714285714285714,0.9230769230769231,?,?,0.0,0.0,?,?,2.0,2.0,?,?,0.2857142857142857,0.3333333333333333,?,?,0.3,0.25,?,?,0.004576659038901602,0.006622516556291391,?,?,1.183673469387755,1.025641025641026,?,?,1.08843537414966,1.324947589098532,?,?,1.0,1.0,?,?,1.0,1.0,?,?,0.7,0.75,?,?,0.02212051868802441,0.7692307692307693,?,?,0.8814814814814815,0.6124076397602118,1.0,0.8571428571428571,0.4411764705882353,0.3888888888888889,0.6530612244897959,0.0,2.0,0.2857142857142857,0.1875,0.1224489795918367,Negative
1.615384615384615,0.8136094674556215,0.5,3.0,13.0,0.375,1.3,?,?,0.7600000000000002,?,?,0.5,?,?,3.5,?,?,10.0,?,?,0.2321428571428572,?,?,0.75,0.0625,0.5,1.0,6.0,0.08035714285714286,1.166666666666667,0.2222222222222222,0.5,2.0,15.0,0.3125,1.242603550295858,?,?,?,?,?,1.070538772967923,?,?,?,?,?,1.0,?,?,?,?,?,0.8571428571428571,?,?,?,?,?,1.3,?,?,?,?,?,1.615384615384615,?,?,?,?,?,0.8692810457516341,1.066666666666667,?,?,0.3010214717531791,0.39031827711073,?,?,1.0,1.0,?,?,0.6666666666666666,0.5714285714285714,?,?,0.7894736842105263,0.9375,?,?,0.01482422702244812,0.02389078498293516,?,?,0.4642857142857143,0.5769230769230769,?,?,0.0768181818181818,0.08223684210526314,?,?,1.0,1.0,?,?,0.3333333333333333,0.2857142857142857,?,?,0.4615384615384616,0.6,?,?,0.2142857142857143,0.3461538461538461,?,?,0.5588235294117647,0.6857142857142857,?,?,0.08466228893058161,0.1097770154373928,?,?,1.0,1.0,?,?,0.3333333333333333,0.2857142857142857,?,?,0.3157894736842105,0.375,?,?,0.003811944091486658,0.006143344709897611,?,?,1.203619909502263,1.188571428571429,?,?,1.102112636966152,1.334888507718697,?,?,1.0,1.0,?,?,1.0,1.0,?,?,0.6842105263157895,0.625,?,?,0.01778907242693774,0.7428571428571429,?,?,0.9166666666666667,0.3875875875875875,1.0,0.5714285714285714,0.3409090909090909,0.3125,0.5073529411764707,0.07671113689095127,1.0,0.2857142857142857,0.2608695652173913,0.1323529411764706,Positive
1.166666666666667,0.3333333333333333,0.5,2.5,9.0,0.2916666666666667,1.25,?,?,0.25,?,?,0.5,?,?,2.0,?,?,8.0,?,?,0.2777777777777778,?,?,0.875,0.046875,0.5,1.0,4.0,0.09722222222222222,1.333333333333333,0.7777777777777779,0.5,3.5,9.0,0.3333333333333333,0.9333333333333333,?,?,?,?,?,1.333333333333333,?,?,?,?,?,1.0,?,?,?,?,?,1.25,?,?,?,?,?,1.125,?,?,?,?,?,1.05,?,?,?,?,?,1.238095238095238,1.185185185185185,?,?,2.953807740324595,3.642276422764228,?,?,1.0,1.0,?,?,1.4,1.75,?,?,0.6923076923076923,0.75,?,?,0.03145478374836173,0.03301237964236589,?,?,0.75,0.7,?,?,0.140625,0.1875,?,?,1.0,1.0,?,?,0.4,0.5,?,?,0.4444444444444444,0.5,?,?,0.3333333333333333,0.35,?,?,0.8125,0.7777777777777778,?,?,0.1780196629213484,0.2195121951219512,?,?,1.0,1.0,?,?,0.4,0.5,?,?,0.3076923076923077,0.3333333333333333,?,?,0.009174311926605505,0.009628610729023384,?,?,1.083333333333333,1.111111111111111,?,?,1.265917602996255,1.170731707317073,?,?,1.0,1.0,?,?,1.0,1.0,?,?,0.6923076923076923,0.6666666666666666,?,?,0.02752293577981652,0.7407407407407407,?,?,1.111111111111111,1.822916666666667,1.0,1.0,0.3,0.3333333333333333,0.7256097560975611,0.1584429824561403,1.0,0.4,0.2352941176470588,0.1707317073170732,Positive
1.545454545454545,0.3842975206611571,0.5,2.5,11.0,0.3695652173913043,1.375,?,?,0.171875,?,?,1.0,?,?,2.0,?,?,4.0,?,?,0.1195652173913044,?,?,0.5,0.0,0.5,0.5,2.0,0.02173913043478261,1.607142857142857,1.32780612244898,0.5,4.0,14.0,0.4891304347826087,1.12396694214876,?,?,?,?,?,2.235912847483096,?,?,?,?,?,0.5,?,?,?,?,?,1.25,?,?,?,?,?,2.75,?,?,?,?,?,3.090909090909091,?,?,?,?,?,1.160714285714286,1.483516483516484,?,?,2.840496641694654,4.663514186162271,?,?,1.0,1.0,?,?,1.6,2.0,?,?,1.076923076923077,2.333333333333333,?,?,0.02873563218390805,0.08858267716535434,?,?,0.3235294117647059,0.3636363636363636,?,?,0.0,0.0,?,?,1.0,0.5,?,?,0.2,0.25,?,?,0.1818181818181818,0.5,?,?,0.05882352941176471,0.1818181818181818,?,?,0.3611111111111111,0.4615384615384616,?,?,0.0,0.0,?,?,1.0,1.0,?,?,0.2,0.25,?,?,0.1538461538461539,0.3333333333333333,?,?,0.001277139208173691,0.003937007874015748,?,?,1.116161616161616,1.269230769230769,?,?,0.8221048226801971,0.6036585365853658,?,?,1.0,2.0,?,?,1.0,1.0,?,?,0.8461538461538461,0.6666666666666666,?,?,0.02171136653895275,0.8461538461538461,?,?,1.083074534161491,1.599024666257481,1.0,1.0,0.4516129032258064,0.4891304347826087,0.3333333333333333,0.0,1.0,0.2,0.1333333333333333,0.04444444444444444,Negative
1.6,0.5399999999999999,1.0,3.0,10.0,0.3595505617977528,0.8333333333333334,?,?,0.05555555555555555,?,?,0.5,?,?,1.0,?,?,3.0,?,?,0.05617977528089887,?,?,?,?,?,?,0.0,0.0,2.166666666666667,4.847222222222222,0.5,7.5,12.0,0.5842696629213483,1.92,?,?,?,?,?,9.719999999999999,?,?,?,?,?,2.0,?,?,?,?,?,3.0,?,?,?,?,?,3.333333333333333,?,?,?,?,?,6.4,?,?,?,?,?,1.354166666666667,2.6,?,?,8.976337448559672,87.25,?,?,0.5,1.0,?,?,2.5,7.5,?,?,1.2,4.0,?,?,0.03651685393258427,0.2337078651685393,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,0.0,?,?,1.0,1.0,?,?,1.0,1.0,?,?,1.0,1.0,?,?,1.0,1.0,?,?,1.0,1.0,?,?,0.02247191011235955,1.0,?,?,1.217228464419476,1.768026780793049,1.0,1.0,0.48,0.5842696629213483,?,?,?,?,0.0,0.0,Negative
1.208333333333333,0.2690972222222223,0.5,2.5,12.0,0.3452380952380952,1.0,1.0,?,0.25,0.0,?,0.5,1.0,?,1.5,1.0,?,2.0,1.0,?,0.04761904761904762,0.02380952380952381,?,1.1,0.64,0.5,2.5,5.0,0.130952380952381,1.583333333333333,1.784722222222222,0.5,5.5,12.0,0.4523809523809524,1.208333333333333,1.208333333333333,1.0,?,?,?,1.076388888888889,?,?,?,?,?,1.0,0.5,0.5,?,?,?,1.666666666666667,2.5,1.5,?,?,?,6.0,12.0,2.0,?,?,?,7.25,14.5,2.0,?,?,?,1.345833333333333,1.477777777777778,1.461538461538462,?,4.68895202020202,3.363514957264957,3.337662337662338,?,1.0,1.0,1.0,?,2.2,2.2,2.2,?,0.7058823529411765,1.714285714285714,2.0,?,0.03091944670463792,0.2122905027932961,0.4,?,0.910344827586207,1.1,1.1,?,2.378322580645161,2.56,?,?,1.0,1.0,0.5,?,1.0,1.666666666666667,2.5,?,0.4166666666666667,2.5,5.0,?,0.3793103448275862,2.75,5.500000000000001,?,0.935,1.026666666666667,1.015384615384616,?,1.681454545454546,1.206153846153846,1.196883116883117,?,1.0,1.0,1.0,?,1.0,1.0,1.0,?,0.2941176470588235,0.7142857142857143,0.8333333333333334,?,0.008950366151342554,0.06145251396648045,0.1157894736842105,?,1.027083333333333,0.9333333333333333,0.9230769230769231,?,0.706991792929293,0.4711538461538461,0.0,?,1.0,1.0,2.0,?,1.0,0.6,0.4,?,0.7058823529411765,0.2857142857142857,0.1666666666666667,?,0.02359641985353946,0.2666666666666667,0.1538461538461539,?,1.206349206349206,1.911668991166899,1.0,1.0,0.375,0.4523809523809524,0.9428571428571428,2.504347826086956,1.0,1.0,0.3333333333333333,0.3142857142857143,Negative
1.625,0.8385416666666666,0.5,4.0,12.0,0.3362068965517241,1.666666666666667,?,?,0.3888888888888888,?,?,1.0,?,?,2.5,?,?,3.0,?,?,0.08620689655172414,?,?,0.75,0.0625,0.5,1.0,2.0,0.02586206896551724,2.461538461538462,4.325443786982248,0.5,8.5,13.0,0.5517241379310345,0.975,?,?,?,?,?,2.15625,?,?,?,?,?,0.5,?,?,?,?,?,1.6,?,?,?,?,?,4.0,?,?,?,?,?,3.9,?,?,?,?,?,1.641025641025641,1.893491124260355,?,?,5.26575765371752,9.403138667352714,?,?,1.0,1.0,?,?,2.125,3.4,?,?,0.9285714285714286,2.6,?,?,0.0282560706401766,0.1097770154373928,?,?,0.4615384615384616,0.45,?,?,0.07453416149068323,0.1607142857142857,?,?,1.0,0.5,?,?,0.25,0.4,?,?,0.1666666666666667,0.6666666666666666,?,?,0.07692307692307693,0.3,?,?,0.5,0.5769230769230769,?,?,0.07608695652173914,0.1358695652173913,?,?,1.0,1.0,?,?,0.25,0.4,?,?,0.1428571428571428,0.4,?,?,0.001324503311258278,0.005145797598627788,?,?,1.083333333333333,1.282051282051282,?,?,1.020833333333333,0.8454106280193237,?,?,1.0,2.0,?,?,1.0,1.0,?,?,0.8571428571428571,0.6,?,?,0.01721854304635762,0.7692307692307693,?,?,1.273209549071618,1.721760021355163,1.0,1.0,0.4333333333333333,0.5517241379310345,0.4591836734693878,0.08345697329376855,1.0,0.25,0.1333333333333333,0.06122448979591837,Negative
1.846153846153846,2.207100591715976,0.5,6.0,13.0,0.4,1.6,?,?,1.04,?,?,0.5,?,?,3.5,?,?,5.0,?,?,0.1333333333333333,?,?,1.166666666666667,0.05555555555555556,1.0,1.5,3.0,0.05833333333333333,1.633333333333333,1.115555555555556,0.5,4.0,15.0,0.4083333333333333,1.153846153846154,?,?,?,?,?,2.122212107419208,?,?,?,?,?,1.0,?,?,?,?,?,1.714285714285714,?,?,?,?,?,2.6,?,?,?,?,?,3.0,?,?,?,?,?,0.9503030303030303,1.136231884057971,?,?,0.595273000984309,1.560558591378264,?,?,1.0,1.0,?,?,0.6666666666666666,1.142857142857143,?,?,0.9375,1.875,?,?,0.0169726359542778,0.05067218200620476,?,?,0.6319444444444444,0.7291666666666666,?,?,0.02517128388442062,0.05341880341880342,?,?,2.0,2.0,?,?,0.25,0.4285714285714285,?,?,0.2307692307692308,0.6,?,?,0.1458333333333333,0.4375,?,?,0.6787878787878788,0.8115942028985508,?,?,0.02964506977013491,0.0777170613236187,?,?,2.0,2.0,?,?,0.25,0.4285714285714285,?,?,0.1875,0.375,?,?,0.002424662279182542,0.007238883143743537,?,?,1.074125874125874,1.11304347826087,?,?,1.177733718560271,1.454863387978142,?,?,1.0,1.0,?,?,1.0,1.0,?,?,0.8125,0.625,?,?,0.01662625562868029,0.6956521739130435,?,?,0.98,0.7723076923076924,1.0,0.6666666666666666,0.4166666666666667,0.4083333333333333,0.6562500000000001,0.02931596091205212,2.0,0.25,0.1666666666666667,0.109375,Negative
1.944444444444444,1.746913580246914,1.0,5.5,9.0,0.5737704918032787,2.5,1.5,?,0.0,0.25,?,2.5,1.0,?,2.5,2.0,?,1.0,2.0,?,0.08196721311475409,0.09836065573770492,?,1.0,0.0,1.0,1.0,1.0,0.03278688524590164,0.9285714285714286,0.173469387755102,0.5,1.5,7.0,0.2131147540983606,0.7777777777777778,1.296296296296296,1.666666666666667,?,?,?,?,6.987654320987654,0.0,?,?,?,0.4,1.0,2.5,?,?,?,2.2,2.75,1.25,?,?,?,9.0,4.5,0.5,?,?,?,7.0,5.833333333333333,0.8333333333333333,?,?,?,0.5019305019305019,0.5306122448979592,0.6964285714285715,?,0.1049739108956745,0.308390022675737,0.7806122448979592,?,0.5,0.5,0.5,?,0.2727272727272727,0.6,0.75,?,0.7,3.5,2.333333333333333,?,0.01215521271622253,0.08414239482200647,0.07027027027027026,?,0.5142857142857143,0.4,0.6666666666666666,?,0.0,?,0.0,?,1.0,0.4,1.0,?,0.1818181818181818,0.4,0.5,?,0.1111111111111111,1.0,0.5,?,0.05714285714285715,0.4000000000000001,0.3333333333333334,?,0.5405405405405405,0.5714285714285714,0.75,?,0.0,0.0,0.0,?,1.0,1.0,1.0,?,0.1818181818181818,0.4,0.5,?,0.1,0.5,0.3333333333333333,?,0.001870032725572698,0.01294498381877023,0.01081081081081081,?,1.051051051051051,1.428571428571429,1.125,?,1.057133785323397,0.0,1.125,?,1.0,2.5,1.0,?,1.0,1.0,1.0,?,0.9,0.5,0.6666666666666666,?,0.03272557269752221,0.7142857142857143,0.75,?,0.6088992974238876,0.1525843982452794,1.0,0.2727272727272727,0.35,0.2131147540983606,0.5217391304347826,0.0,1.0,0.1818181818181818,0.08333333333333333,0.04347826086956522,Positive
1.6,0.54,0.5,2.5,5.0,0.4705882352941176,1.75,?,?,0.5625,?,?,1.0,?,?,2.5,?,?,2.0,?,?,0.2058823529411765,?,?,0.5,0.0,0.5,0.5,1.0,0.02941176470588235,1.25,0.3125,0.5,2.0,4.0,0.2941176470588235,0.9142857142857144,?,?,?,?,?,0.9600000000000001,?,?,?,?,?,0.5,?,?,?,?,?,1.0,?,?,?,?,?,2.5,?,?,?,?,?,2.285714285714286,?,?,?,?,?,0.8823529411764706,0.9375,?,?,0.50561797752809,0.4326923076923077,?,?,1.0,1.0,?,?,0.8,0.8,?,?,0.6666666666666666,1.333333333333333,?,?,0.03663003663003663,0.08333333333333334,?,?,0.3125,0.2857142857142857,?,?,0.0,0.0,?,?,1.0,0.5,?,?,0.2,0.2,?,?,0.2,0.5,?,?,0.0625,0.1428571428571428,?,?,0.3529411764705882,0.375,?,?,0.0,0.0,?,?,1.0,1.0,?,?,0.2,0.2,?,?,0.1666666666666667,0.3333333333333333,?,?,0.003663003663003663,0.008333333333333333,?,?,1.129411764705882,1.3125,?,?,0.8737078651685395,0.7788461538461537,?,?,1.0,2.0,?,?,1.0,1.0,?,?,0.8333333333333334,0.6666666666666666,?,?,0.05860805860805861,0.875,?,?,0.8823529411764706,0.5844155844155844,1.0,0.8,0.3333333333333333,0.2941176470588235,0.3043478260869565,0.0,1.0,0.2,0.1428571428571428,0.04347826086956522,Negative
